"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","PRPYCELL","PRPY_ELL","QPRP3MCX","QPRP_MCX"
"20083",1950295,23,0,"1",.,"A",.,"A","1","D",0,"D"
"20083",1950322,22,0,"1",.,"A",5,"D","2","D",.,"A"
"20083",1950452,64,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1883505,45,0,"1",.,"A",.,"A","1","D",0,"D"
"20084",1883555,66,0,"1",.,"A",.,"A","1","D",109,"D"
"20084",1883605,39,0,"1",1,"D",.,"A","2","D",.,"A"
"20084",1883985,38,0,"1",.,"A",.,"A","1","D",120,"D"
"20084",1884065,67,0,"1",10,"D",.,"A","2","D",.,"A"
"20084",1884085,28,0,"1",38,"D",.,"A","2","D",.,"A"
"20084",1884115,53,0,"1",.,"A",.,"A","1","D",60,"D"
"20084",1884545,56,0,"1",15,"D",.,"A","1","D",25,"D"
"20084",1884595,26,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1884655,42,0,"1",.,"A",.,"A","1","D",140,"D"
"20084",1884935,82,0,"1",32,"D",.,"A","2","D",.,"A"
"20084",1885525,46,0,"1",.,"A",.,"A","1","D",140,"D"
"20084",1885915,59,0,"1",.,"A",2,"D","2","D",.,"A"
"20084",1886025,56,0,"1",34,"D",.,"A","2","D",.,"A"
"20084",1886245,93,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1886275,56,0,"1",.,"A",.,"A","1","D",60,"D"
"20084",1886715,22,0,"1",.,"A",.,"A","1","D",0,"D"
"20084",1886735,80,0,"1",24,"D",.,"A","2","D",.,"A"
"20084",1887165,34,0,"1",.,"A",.,"A","1","D",25,"D"
"20084",1887215,49,0,"1",10,"D",.,"A","2","D",.,"A"
"20084",1887795,81,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1887855,49,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1888145,43,0,"1",10,"D",.,"A","1","D",100,"D"
"20084",1888295,34,0,"1",25,"D",.,"A","2","D",.,"A"
"20084",1888765,42,0,"1",300,"D",.,"A","2","D",.,"A"
"20084",1888805,36,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1888985,42,0,"1",.,"A",.,"A","1","D",35,"D"
"20084",1889095,44,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1889245,46,0,"1",250,"D",.,"A","1","D",250,"D"
"20084",1889425,32,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1890295,57,0,"1",.,"A",.,"A","1","D",22,"D"
"20084",1890315,56,0,"1",.,"A",.,"A","1","D",25,"D"
"20084",1890365,39,0,"1",35,"D",.,"A","1","D",30,"D"
"20084",1890395,46,0,"1",15,"D",.,"A","1","D",25,"D"
"20084",1890545,42,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1890965,47,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1891225,24,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1891265,78,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1891365,41,0,"1",.,"A",.,"A","1","D",160,"D"
"20084",1891465,69,0,"1",.,"A",.,"A","1","D",64,"D"
"20084",1891505,47,0,"1",.,"A",.,"A","1","D",120,"D"
"20084",1891585,58,0,"1",.,"A",2,"D","2","D",.,"A"
"20084",1891685,41,0,"1",80,"D",.,"A","2","D",.,"A"
"20084",1891745,84,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1891835,84,0,"1",.,"A",.,"A","1","D",32,"D"
"20084",1891965,58,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1892195,30,0,"1",5,"D",.,"A","2","D",.,"A"
"20084",1892245,52,0,"1",.,"A",.,"A","1","D",60,"D"
"20084",1892275,76,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1892335,51,0,"1",.,"A",15,"D","2","D",.,"A"
"20084",1892535,43,0,"1",.,"A",.,"A","1","D",10,"D"
"20084",1892655,32,0,"1",16,"D",.,"A","2","D",.,"A"
"20084",1892785,36,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1892865,34,0,"1",36,"D",.,"A","2","D",.,"A"
"20084",1893085,31,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1893295,78,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1893355,38,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1893395,52,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1893475,85,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1893595,66,0,"1",.,"A",20,"D","2","D",.,"A"
"20084",1894275,61,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1894385,45,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1894595,35,0,"1",45,"D",.,"A","2","D",.,"A"
"20084",1894645,27,0,"1",.,"A",.,"A","2","D",.,"A"
"20084",1895025,58,0,"1",26,"D",.,"A","2","D",.,"A"
"20084",1895045,37,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1895085,72,0,"1",.,"A",.,"A","1","D",30,"D"
"20084",1895155,61,0,"1",.,"A",.,"A","1","D",50,"D"
"20084",1895205,63,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1895245,37,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1895265,59,0,"1",140,"D",.,"A","2","D",.,"A"
"20084",1895275,89,0,"1",.,"A",.,"A","1","D",40,"D"
"20084",1895305,66,0,"1",100,"D",.,"A","2","D",.,"A"
"20084",1895315,39,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1895345,35,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1895375,60,0,"1",.,"A",.,"A","1","D",100,"D"
"20084",1895475,95,0,"1",.,"A",.,"A","1","D",40,"D"
"20084",1895955,105,0,"1",29,"D",.,"A","2","D",.,"A"
"20084",1895985,57,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1895995,41,0,"1",35,"D",.,"A","2","D",.,"A"
"20084",1896065,50,0,"1",.,"A",.,"A","1","D",0,"D"
"20084",1896105,34,0,"1",.,"A",.,"A","1","D",160,"D"
"20084",1896145,72,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1896185,54,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1896275,89,0,"1",240,"D",.,"A","2","D",.,"A"
"20084",1896505,40,0,"1",75,"D",.,"A","2","D",.,"A"
"20084",1896605,58,0,"1",.,"A",1,"D","2","D",.,"A"
"20084",1896635,59,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1896665,27,0,"1",85,"D",.,"A","2","D",.,"A"
"20084",1896985,70,0,"1",178,"D",.,"A","2","D",.,"A"
"20084",1897125,35,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1897335,43,0,"1",120,"D",.,"A","1","D",105,"D"
"20084",1897945,42,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1898005,70,0,"1",.,"A",.,"A","1","D",0,"D"
"20084",1898185,96,0,"1",.,"A",1,"D","2","D",.,"A"
"20084",1898285,62,0,"1",90,"D",.,"A","1","D",90,"D"
"20084",1898395,67,0,"1",120,"D",.,"A","2","D",.,"A"
"20084",1898595,34,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1898625,75,0,"1",20,"D",0,"D","2","D",.,"A"
"20084",1898705,69,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1898925,98,0,"1",35,"D",.,"A","2","D",.,"A"
"20084",1899135,62,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1899205,53,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1899335,46,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1899415,55,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1899455,71,0,"1",.,"A",.,"A","1","D",60,"D"
"20084",1899605,48,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1899775,56,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1900205,46,0,"1",.,"A",1,"D","2","D",.,"A"
"20084",1900375,30,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1900535,37,0,"1",55,"D",.,"A","2","D",.,"A"
"20084",1900545,43,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1900595,48,0,"1",.,"A",.,"A","1","D",50,"D"
"20084",1900605,43,0,"1",200,"D",.,"A","2","D",.,"A"
"20084",1900665,40,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1900695,59,0,"1",5,"D",.,"A","2","D",.,"A"
"20084",1901055,20,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1901465,54,0,"1",400,"D",.,"A","2","D",.,"A"
"20084",1901575,80,0,"1",256,"D",.,"A","2","D",.,"A"
"20084",1901695,56,0,"1",.,"A",.,"A","1","D",0,"D"
"20084",1902275,52,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1902535,51,0,"1",.,"A",.,"A","1","D",60,"D"
"20084",1903125,79,0,"1",.,"A",.,"A","1","D",100,"D"
"20084",1903605,62,0,"1",2,"D",.,"A","1","D",32,"D"
"20084",1903665,65,0,"1",21,"D",.,"A","2","D",.,"A"
"20084",1903965,53,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1904025,31,0,"1",10,"D",.,"A","2","D",.,"A"
"20084",1904045,26,0,"1",80,"D",.,"A","2","D",.,"A"
"20084",1904305,62,0,"1",300,"D",.,"A","2","D",.,"A"
"20084",1904365,39,0,"1",.,"A",15,"D","2","D",.,"A"
"20084",1904385,66,0,"1",.,"A",.,"A","1","D",180,"D"
"20084",1904425,55,0,"1",400,"D",.,"A","2","D",.,"A"
"20084",1904455,39,0,"1",.,"A",.,"A","1","D",0,"D"
"20084",1904505,25,0,"1",150,"D",.,"A","2","D",.,"A"
"20084",1904735,47,0,"1",100,"D",.,"A","2","D",.,"A"
"20084",1904745,130,0,"1",38,"D",.,"A","2","D",.,"A"
"20084",1904805,89,0,"1",100,"D",.,"A","2","D",.,"A"
"20084",1904955,42,0,"1",31,"D",.,"A","2","D",.,"A"
"20084",1905295,41,0,"1",.,"A",.,"A","1","D",60,"D"
"20084",1905395,62,0,"1",.,"A",.,"A","1","D",49,"D"
"20084",1905605,61,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1905625,59,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1906154,46,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1906194,47,0,"1",.,"A",.,"A","1","D",75,"D"
"20084",1907174,67,0,"1",71,"D",.,"A","1","D",20,"D"
"20084",1907794,83,0,"1",86,"D",.,"A","2","D",.,"A"
"20084",1907914,58,0,"1",.,"A",.,"A","1","D",5,"D"
"20084",1907994,58,0,"1",90,"D",.,"A","2","D",.,"A"
"20084",1908224,27,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1908384,84,0,"1",.,"A",.,"A","1","D",107,"D"
"20084",1908484,19,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1908914,48,0,"1",16,"D",.,"A","2","D",.,"A"
"20084",1909494,31,0,"1",.,"A",.,"A","1","D",40,"D"
"20084",1909584,49,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1909664,109,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1909734,55,0,"1",15,"D",.,"A","2","D",.,"A"
"20084",1910154,29,0,"1",.,"A",1,"D","2","D",.,"A"
"20084",1910684,41,0,"1",.,"A",.,"A","1","D",10,"D"
"20084",1910694,44,0,"1",.,"A",.,"A","1","D",10,"D"
"20084",1910764,55,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1911354,66,0,"1",29,"D",.,"A","2","D",.,"A"
"20084",1912204,58,0,"1",25,"D",.,"A","2","D",.,"A"
"20084",1912825,37,0,"1",6,"D",.,"A","2","D",.,"A"
"20084",1912895,44,0,"1",100,"D",.,"A","2","D",.,"A"
"20084",1912904,46,0,"1",.,"A",.,"A","1","D",45,"D"
"20084",1913044,19,0,"1",.,"A",15,"D","2","D",.,"A"
"20084",1913414,50,0,"1",.,"A",.,"A","1","D",50,"D"
"20084",1913645,36,0,"1",160,"D",.,"A","2","D",.,"A"
"20084",1913754,89,0,"1",.,"A",.,"A","1","D",205,"D"
"20084",1913874,58,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1914845,54,0,"1",.,"A",.,"A","1","D",40,"D"
"20084",1914954,53,0,"1",280,"D",.,"A","2","D",.,"A"
"20084",1915105,54,0,"1",.,"A",.,"A","1","D",0,"D"
"20084",1915194,48,0,"1",90,"D",.,"A","2","D",.,"A"
"20084",1915244,57,0,"1",.,"A",.,"A","1","D",43,"D"
"20084",1915574,82,0,"1",35,"D",.,"A","2","D",.,"A"
"20084",1915674,46,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1916074,37,0,"1",90,"D",.,"A","2","D",.,"A"
"20084",1916125,57,0,"1",150,"D",.,"A","2","D",.,"A"
"20084",1916954,28,0,"1",5,"D",.,"A","2","D",.,"A"
"20084",1917014,95,0,"1",.,"A",3,"D","2","D",.,"A"
"20084",1917264,39,0,"1",.,"A",0,"D","2","D",.,"A"
"20084",1917384,39,0,"1",.,"A",.,"A","1","D",25,"D"
"20084",1917494,73,0,"1",25,"D",.,"A","1","D",24,"D"
"20084",1917514,82,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1918014,40,0,"1",.,"A",.,"A","1","D",250,"D"
"20084",1918134,86,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1918195,36,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1918244,30,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1918504,58,0,"1",65,"D",.,"A","2","D",.,"A"
"20084",1918624,56,0,"1",.,"A",.,"A","1","D",185,"D"
"20084",1918654,34,0,"1",.,"A",.,"A","1","D",0,"D"
"20084",1918874,48,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1919245,67,0,"1",.,"A",.,"A","2","D",.,"A"
"20084",1919564,22,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1919584,75,0,"1",.,"A",.,"A","1","D",25,"D"
"20084",1919604,41,0,"1",75,"D",.,"A","2","D",.,"A"
"20084",1919684,43,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1919934,63,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1919964,55,0,"1",.,"A",.,"A","1","D",10,"D"
"20084",1920084,33,0,"1",.,"A",.,"A","1","D",80,"D"
"20084",1920314,74,0,"1",37,"D",.,"A","2","D",.,"A"
"20084",1920454,50,0,"1",.,"A",1,"D","2","D",.,"A"
"20084",1920754,29,0,"1",.,"A",2,"D","2","D",.,"A"
"20084",1921074,57,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1921924,55,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1921984,28,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1922084,37,0,"1",10,"D",.,"A","2","D",.,"A"
"20084",1922444,52,0,"1",.,"A",.,"A","1","D",21,"D"
"20084",1922744,28,0,"1",70,"D",.,"A","2","D",.,"A"
"20084",1922824,63,0,"1",.,"A",.,"A","1","D",240,"D"
"20084",1922914,44,0,"1",.,"A",2,"D","2","D",.,"A"
"20084",1923294,49,0,"1",18,"D",.,"A","2","D",.,"A"
"20084",1923394,32,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1924164,30,0,"1",.,"A",.,"A","1","D",300,"D"
"20084",1924344,40,0,"1",.,"A",.,"A","1","D",100,"D"
"20084",1924494,38,0,"1",10,"D",.,"A","2","D",.,"A"
"20084",1924594,52,0,"1",25,"D",.,"A","2","D",.,"A"
"20084",1925174,46,0,"1",300,"D",.,"A","2","D",.,"A"
"20084",1925464,45,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1925585,27,0,"1",5,"D",.,"A","2","D",.,"A"
"20084",1925694,23,0,"1",22,"D",.,"A","2","D",.,"A"
"20084",1925724,99,0,"1",47,"D",.,"A","2","D",.,"A"
"20084",1925834,30,0,"1",120,"D",.,"A","2","D",.,"A"
"20084",1925864,53,0,"1",130,"D",.,"A","2","D",.,"A"
"20084",1925884,42,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1926085,33,0,"1",16,"D",.,"A","1","D",15,"D"
"20084",1926204,50,0,"1",.,"A",.,"A","1","D",25,"D"
"20084",1926734,30,0,"1",18,"D",2,"D","2","D",.,"A"
"20084",1927054,51,0,"1",.,"A",.,"A","1","D",60,"D"
"20084",1927444,95,0,"1",.,"A",.,"A","1","D",40,"D"
"20084",1927604,76,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1927774,54,0,"1",34,"D",.,"A","2","D",.,"A"
"20084",1927795,23,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1927914,21,0,"1",.,"A",.,"A","1","D",130,"D"
"20084",1928073,84,0,"1",.,"A",.,"A","1","D",100,"D"
"20084",1928093,24,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1928105,44,0,"1",39,"D",.,"A","2","D",.,"A"
"20084",1928413,57,0,"1",25,"D",.,"A","2","D",.,"A"
"20084",1928473,64,0,"1",300,"D",.,"A","2","D",.,"A"
"20084",1928523,55,0,"1",10,"D",.,"A","2","D",.,"A"
"20084",1928555,24,0,"1",.,"A",.,"A","1","D",90,"D"
"20084",1928623,70,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1928673,32,0,"1",.,"A",.,"A","1","D",25,"D"
"20084",1928783,58,0,"1",.,"A",0,"D","1","D",0,"D"
"20084",1928823,39,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1929083,30,0,"1",35,"D",.,"A","2","D",.,"A"
"20084",1929223,20,0,"1",.,"A",.,"A","","C",.,"A"
"20084",1929753,37,0,"1",.,"A",.,"A","1","D",70,"D"
"20084",1929863,36,0,"1",240,"D",.,"A","2","D",.,"A"
"20084",1929883,49,0,"1",.,"A",1,"D","2","D",.,"A"
"20084",1929983,45,0,"1",280,"D",5,"D","2","D",.,"A"
"20084",1930153,24,0,"1",25,"D",.,"A","2","D",.,"A"
"20084",1930163,31,0,"1",80,"D",.,"A","2","D",.,"A"
"20084",1930193,58,0,"1",.,"A",.,"A","","C",.,"A"
"20084",1930273,46,0,"1",.,"A",8,"D","2","D",.,"A"
"20084",1930343,58,0,"1",.,"A",.,"A","1","D",100,"D"
"20084",1930413,42,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1930623,25,0,"1",300,"D",.,"A","2","D",.,"A"
"20084",1930733,29,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1931543,40,0,"1",210,"D",.,"A","2","D",.,"A"
"20084",1931643,32,0,"1",.,"A",.,"A","1","D",30,"D"
"20084",1931673,47,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1931703,48,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1931893,58,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1932023,36,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1932063,38,0,"1",.,"A",8,"D","2","D",.,"A"
"20084",1932334,40,0,"1",35,"D",.,"A","2","D",.,"A"
"20084",1932513,38,0,"1",120,"D",.,"A","2","D",.,"A"
"20084",1932663,28,0,"1",126,"D",.,"A","2","D",.,"A"
"20084",1932864,27,0,"1",.,"A",0,"D","2","D",.,"A"
"20084",1933204,30,0,"1",.,"A",.,"A","2","D",.,"A"
"20084",1933343,62,0,"1",.,"A",.,"A","1","D",100,"D"
"20084",1933483,19,0,"1",.,"A",5,"D","1","D",120,"D"
"20084",1933603,89,0,"1",.,"A",.,"A","1","D",165,"D"
"20084",1933733,34,0,"1",10,"D",.,"A","2","D",.,"A"
"20084",1933763,34,0,"1",10,"D",.,"A","2","D",.,"A"
"20084",1934093,57,0,"1",267,"D",.,"A","2","D",.,"A"
"20084",1934543,43,0,"1",.,"A",0,"D","2","D",.,"A"
"20084",1934833,42,0,"1",.,"A",.,"A","","C",.,"A"
"20084",1934893,59,0,"1",25,"D",.,"A","2","D",.,"A"
"20084",1935283,38,0,"1",.,"A",0,"D","2","D",.,"A"
"20084",1935293,47,0,"1",.,"A",.,"A","","C",.,"A"
"20084",1935573,59,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1935643,64,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1935803,65,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1935973,29,0,"1",87,"D",.,"A","2","D",.,"A"
"20084",1936003,44,0,"1",.,"A",7,"D","2","D",.,"A"
"20084",1936033,42,0,"1",100,"D",.,"A","2","D",.,"A"
"20084",1936073,47,0,"1",.,"A",.,"A","1","D",80,"D"
"20084",1936083,59,0,"1",18,"D",.,"A","2","D",.,"A"
"20084",1936123,73,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1936233,55,0,"1",35,"D",.,"A","2","D",.,"A"
"20084",1936663,56,0,"1",5,"D",.,"A","2","D",.,"A"
"20084",1936843,64,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1936913,36,0,"1",120,"D",.,"A","2","D",.,"A"
"20084",1937173,23,0,"1",.,"A",.,"A","1","D",50,"D"
"20084",1937274,65,0,"1",.,"A",.,"A","1","D",100,"D"
"20084",1937403,28,0,"1",.,"A",.,"A","1","D",180,"D"
"20084",1937665,20,0,"1",.,"A",12,"D","2","D",.,"A"
"20084",1937703,41,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1937923,17,0,"1",100,"D",.,"A","2","D",.,"A"
"20084",1938104,21,0,"1",35,"D",.,"A","2","D",.,"A"
"20084",1938294,41,0,"1",.,"A",.,"A","1","D",91,"F"
"20084",1938393,65,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1938483,40,0,"1",100,"D",.,"A","2","D",.,"A"
"20084",1938513,46,0,"1",33,"D",.,"A","2","D",.,"A"
"20084",1938644,35,0,"1",.,"A",1,"D","1","D",110,"D"
"20084",1938823,132,0,"1",.,"A",.,"A","1","D",50,"D"
"20084",1938833,70,0,"1",10,"D",.,"A","2","D",.,"A"
"20084",1938863,55,0,"1",.,"A",.,"A","1","D",250,"D"
"20084",1938873,61,0,"1",190,"D",.,"A","2","D",.,"A"
"20084",1938923,32,0,"1",.,"A",.,"A","1","D",90,"D"
"20084",1939203,68,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1939253,59,0,"1",.,"A",.,"A","1","D",25,"D"
"20084",1939283,44,0,"1",.,"A",.,"A","1","D",200,"D"
"20084",1939343,27,0,"1",1,"D",.,"A","2","D",.,"A"
"20084",1939503,55,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1939555,30,0,"1",140,"D",.,"A","2","D",.,"A"
"20084",1939573,75,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1939673,26,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1939813,57,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1940203,22,0,"1",102,"D",15,"D","2","D",.,"A"
"20084",1940213,82,0,"1",.,"A",.,"A","1","D",200,"D"
"20084",1940263,45,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1940333,44,0,"1",68,"F",.,"A","2","D",.,"A"
"20084",1940543,73,0,"1",.,"A",.,"A","1","D",185,"D"
"20084",1940783,56,0,"1",.,"A",.,"A","1","D",0,"D"
"20084",1941123,38,0,"1",10,"D",.,"A","2","D",.,"A"
"20084",1941273,61,0,"1",25,"D",.,"A","2","D",.,"A"
"20084",1941755,65,0,"1",.,"A",.,"A","1","D",150,"D"
"20084",1941853,57,0,"1",30,"D",.,"A","2","D",.,"A"
"20084",1942033,26,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1942313,26,0,"1",8,"D",.,"A","2","D",.,"A"
"20084",1942343,77,0,"1",37,"D",.,"A","2","D",.,"A"
"20084",1942873,36,0,"1",25,"D",.,"A","2","D",.,"A"
"20084",1943514,40,0,"1",.,"A",.,"A","1","D",160,"D"
"20084",1943564,43,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1943613,62,0,"1",0,"D",.,"A","2","D",.,"A"
"20084",1943853,27,0,"1",.,"A",.,"A","1","D",390,"D"
"20084",1943904,33,0,"1",77,"D",.,"A","2","D",.,"A"
"20084",1944075,51,0,"1",35,"D",.,"A","2","D",.,"A"
"20084",1944083,48,0,"1",60,"D",.,"A","2","D",.,"A"
"20084",1944333,74,0,"1",100,"D",.,"A","2","D",.,"A"
"20084",1944465,32,0,"1",.,"A",.,"A","1","D",140,"D"
"20084",1944493,49,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1944603,38,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1944623,32,0,"1",25,"D",.,"A","2","D",.,"A"
"20084",1944753,28,0,"1",.,"A",.,"A","1","D",200,"D"
"20084",1945223,61,0,"1",.,"A",.,"A","1","D",40,"D"
"20084",1945353,60,0,"1",100,"D",.,"A","2","D",.,"A"
"20084",1945703,43,0,"1",.,"A",.,"A","1","D",40,"D"
"20084",1946393,66,0,"1",.,"A",.,"A","1","D",32,"D"
"20084",1946453,39,0,"1",.,"A",0,"D","1","D",45,"D"
"20084",1946573,56,0,"1",.,"A",.,"A","1","D",100,"D"
"20084",1946743,42,0,"1",80,"D",.,"A","2","D",.,"A"
"20084",1947265,33,0,"1",5,"D",.,"A","2","D",.,"A"
"20084",1947353,50,0,"1",240,"D",.,"A","1","D",150,"D"
"20084",1948003,40,0,"1",.,"A",1,"D","2","D",.,"A"
"20084",1948083,28,0,"1",.,"A",10,"D","2","D",.,"A"
"20084",1948115,40,0,"1",80,"D",.,"A","2","D",.,"A"
"20084",1948273,40,0,"1",.,"A",.,"A","1","D",250,"D"
"20084",1948404,46,0,"1",.,"A",.,"A","1","D",0,"D"
"20084",1948423,70,0,"1",.,"A",.,"A","1","D",0,"D"
"20084",1948573,39,0,"1",.,"A",.,"A","1","D",90,"D"
"20084",1949383,20,0,"1",80,"D",.,"A","2","D",.,"A"
"20084",1949463,49,0,"1",55,"D",.,"A","2","D",.,"A"
"20084",1949524,25,0,"1",50,"D",25,"D","2","D",.,"A"
"20084",1949633,52,0,"1",.,"A",.,"A","1","D",80,"D"
"20084",1949723,46,0,"1",50,"D",.,"A","2","D",.,"A"
"20084",1949773,23,0,"1",.,"A",.,"A","1","D",150,"D"
"20084",1949823,54,0,"1",135,"D",.,"A","2","D",.,"A"
"20084",1949854,26,0,"1",40,"D",.,"A","2","D",.,"A"
"20084",1949863,33,0,"1",.,"A",.,"A","1","D",20,"D"
"20084",1949983,20,0,"1",68,"F",.,"A","2","D",.,"A"
"20084",1950393,42,0,"1",29,"D",.,"A","2","D",.,"A"
"20084",1950463,70,0,"1",.,"A",.,"A","1","D",45,"D"
"20084",1950722,49,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1950834,31,0,"1",16,"D",.,"A","2","D",.,"A"
"20084",1950842,45,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1950934,33,0,"1",.,"A",0,"D","2","D",.,"A"
"20084",1951092,47,0,"1",.,"A",.,"A","1","D",100,"D"
"20084",1951282,30,0,"1",.,"A",.,"A","","C",.,"A"
"20084",1951342,26,0,"1",45,"D",.,"A","2","D",.,"A"
"20084",1951522,22,0,"1",.,"A",7,"D","2","D",.,"A"
"20084",1951552,31,0,"1",.,"A",.,"A","1","D",30,"D"
"20084",1951612,31,0,"1",.,"A",8,"F","","C",.,"A"
"20084",1951742,39,0,"1",.,"A",.,"A","1","D",40,"D"
"20084",1951774,34,0,"1",.,"A",.,"A","1","D",45,"D"
"20084",1951882,27,0,"1",.,"A",0,"D","2","D",.,"A"
"20084",1951963,25,0,"1",68,"F",.,"A","2","D",.,"A"
"20084",1951972,25,0,"1",20,"D",.,"A","2","D",.,"A"
"20084",1952002,48,0,"1",130,"D",.,"A","2","D",.,"A"
"20084",1952345,32,0,"1",.,"A",.,"A","1","D",0,"D"
