"NEWID","CUID","RBTMO","RBTMO_","RBTAMT","RBTAMT_","CHCKEFT","CHCKEFT_","HOWUSED","HOWUSED_","USDINTMO","USDINTYR"
1929752,192975,"06","D",600,"D","1","D","1","D","11","2008"
1929762,192976,"05","D",1200,"D","2","D","2","D","09","2008"
1929773,192977,"06","D",900,"D","1","D","3","D","10","2008"
1929802,192980,"06","D",600,"D","1","D",,"A","08","2008"
1929812,192981,"05","D",1800,"D","1","D","3","D","09","2008"
1929822,192982,"05","D",600,"D","2","D","3","D","09","2008"
1929834,192983,"06","D",1200,"D","2","D","1","D","10","2008"
1929842,192984,"05","D",1500,"D","2","D","1","D","10","2008"
1929852,192985,"07","D",600,"D","1","D","3","D","12","2008"
1929892,192989,"06","D",1200,"D","1","D","2","D","11","2008"
1929922,192992,"05","D",1500,"D","2","D","2","D","09","2008"
1929932,192993,"05","D",1200,"D","2","D","2","D","10","2008"
1929942,192994,"06","D",300,"D","1","D","3","D","11","2008"
1929952,192995,"05","D",300,"D","1","D","3","D","09","2008"
1929974,192997,"11","D",1000,"D","1","D","1","D","02","2009"
1929992,192999,"06","D",1200,"D","2","D","2","D","10","2008"
1930002,193000,"07","D",1800,"D","1","D","3","D","12","2008"
1930002,193000,"07","D",400,"D","1","D","3","D","12","2008"
1930025,193002,"05","D",600,"D","1","D","1","D","08","2008"
1930032,193003,"07","D",1200,"D","1","D",,"C","12","2008"
1930052,193005,"07","D",1200,"D","1","D",,"A","08","2008"
1930062,193006,"06","D",1200,"D","1","D","3","D","12","2008"
1930073,193007,"08","D",1200,"D","1","D","3","D","01","2009"
1930082,193008,"07","D",400,"D","1","D","3","D","09","2008"
1930082,193008,"06","D",1500,"D","1","D","3","D","09","2008"
1930082,193008,"05","D",600,"D","1","D","3","D","09","2008"
1930082,193008,"06","D",600,"D","1","D","3","D","09","2008"
1930092,193009,"06","D",1200,"D","1","D","3","D","10","2008"
1930102,193010,"05","D",600,"D","1","D","3","D","10","2008"
1930115,193011,"06","D",900,"D","2","D","3","D","08","2008"
1930123,193012,"07","D",530,"D","1","D","1","D","10","2008"
1930142,193014,"06","D",600,"D","2","D","3","D","09","2008"
1930172,193017,"05","D",1200,"D","1","D","2","D","11","2008"
1930193,193019,"09","D",1200,"D",,"C",,"A","10","2008"
1930202,193020,"05","D",1163,"D","2","D","3","D","10","2008"
1930212,193021,"06","D",300,"D","1","D",,"A","08","2008"
1930222,193022,"06","D",1200,"D","1","D","1","D","09","2008"
1930232,193023,"06","D",900,"D","2","D","3","D","09","2008"
1930242,193024,"05","D",1200,"D","2","D","1","D","11","2008"
1930255,193025,"06","D",300,"D","1","D","3","D","07","2008"
1930255,193025,"06","D",300,"D","1","D","3","D","07","2008"
1930262,193026,"05","D",300,"D","2","D","2","D","09","2008"
1930272,193027,"05","D",300,"D","1","D","3","D","09","2008"
1930302,193030,"05","D",300,"D","2","D","3","D","11","2008"
1930314,193031,"07","D",600,"D","1","D","3","D","12","2008"
1930314,193031,"06","D",600,"D","1","D","3","D","12","2008"
1930332,193033,"05","D",600,"D","2","D","2","D","10","2008"
1930362,193036,"06","D",600,"D","1","D",,"A","07","2008"
1930372,193037,"05","D",600,"D","2","D","2","D","09","2008"
1930382,193038,"06","D",300,"D","2","D","1","D","12","2008"
1930392,193039,"04","D",600,"D","2","D","3","D","10","2008"
1930392,193039,"04","D",300,"D","2","D","3","D","10","2008"
1930392,193039,"04","D",1200,"D","2","D","3","D","10","2008"
1930402,193040,"07","D",1200,"D","1","D","3","D","11","2008"
1930424,193042,"11","D",1500,"D","2","D","2","D","02","2009"
1930432,193043,"06","D",600,"D","1","D",,"C","11","2008"
1930442,193044,"05","D",600,"D","2","D","3","D","10","2008"
1930452,193045,"05","D",900,"D",,"C","1","D","10","2008"
1930464,193046,"06","D",600,"D","2","D","2","D","10","2008"
1930472,193047,"05","D",2300,"D","2","D","3","D","09","2008"
1930483,193048,"07","D",1800,"D","1","D","3","D","12","2008"
1930494,193049,"05","D",600,"D","2","D",,"A","07","2008"
1930502,193050,"06","D",1200,"D","2","D","2","D","11","2008"
1930514,193051,"06","D",300,"D","1","D","3","D","12","2008"
1930522,193052,"07","D",300,"D","2","D","3","D","12","2008"
1930532,193053,"07","D",300,"D","1","D",,"A","08","2008"
1930542,193054,"06","D",1800,"D","1","D","1","D","10","2008"
1930552,193055,"05","D",600,"D","1","D",,"A","08","2008"
1930562,193056,"07","D",400,"D","2","D","1","D","11","2008"
1930563,193056,"09","D",183,"D","1","D","1","D","11","2008"
1930572,193057,"07","D",1200,"D","1","D","3","D","11","2008"
1930583,193058,"10","D",300,"D","1","D",,"C","02","2009"
1930602,193060,"07","D",600,"D","1","D","3","D","11","2008"
1930612,193061,"05","D",1200,"D","1","D","1","D","11","2008"
1930643,193064,"06","D",1200,"D",,"C",,"C","12","2008"
1930662,193066,"06","D",600,"D","2","D","3","D","11","2008"
1930672,193067,"05","D",600,"D","2","D","2","D","10","2008"
1930673,193067,"07","D",600,"D","1","D","2","D","10","2008"
1930693,193069,"07","D",300,"D","2","D","2","D","01","2009"
1930702,193070,"05","D",1800,"D","2","D","1","D","10","2008"
1930715,193071,"05","D",2100,"D","2","D","3","D","07","2008"
1930742,193074,"06","D",600,"D","2","D","3","D","10","2008"
1930752,193075,"06","D",600,"D","2","D","3","D","11","2008"
1930762,193076,"06","D",300,"D","2","D",,"A","09","2008"
1930773,193077,"10","D",300,"D","1","D","2","D","02","2009"
1930783,193078,"07","D",600,"D","1","D",,"A","09","2008"
1930802,193080,"05","D",1800,"D","2","D","3","D","11","2008"
1930822,193082,"04","D",600,"D","2","D","3","D","10","2008"
1930852,193085,"05","D",900,"D","1","D","1","D","10","2008"
1930862,193086,"06","D",600,"D","1","D","1","D","10","2008"
1930872,193087,"07","D",1200,"D","1","D",,"A","08","2008"
1930882,193088,"06","D",600,"D","1","D","1","D","11","2008"
1930883,193088,"09","D",300,"D","1","D","1","D","11","2008"
1930892,193089,"07","D",1200,"D","1","D","3","D","12","2008"
1930912,193091,"05","D",900,"D","1","D","3","D","10","2008"
1930912,193091,"06","D",600,"D","1","D","3","D","10","2008"
1930932,193093,"05","D",2100,"D","2","D","3","D","09","2008"
1930952,193095,"06","D",300,"D","1","D","1","D","10","2008"
1931032,193103,"05","D",600,"D","2","D","1","D","01","2009"
1931042,193104,"06","D",600,"D",,"C",,"A","09","2008"
1931052,193105,"06","D",1200,"D","2","D","3","D","01","2009"
1931065,193106,"07","D",2100,"D","1","D","1","D","08","2008"
1931072,193107,"07","D",1500,"D","1","D","3","D","11","2008"
1931092,193109,"05","D",600,"D","1","D","3","D","10","2008"
1931093,193109,"07","D",300,"D","2","D","3","D","10","2008"
1931112,193111,"06","D",600,"D","1","D","3","D","10","2008"
1931112,193111,"06","D",600,"D","1","D","3","D","10","2008"
1931143,193114,"05","D",600,"D","2","D","3","D","10","2008"
1931152,193115,"06","D",977,"D","1","D","2","D","10","2008"
1931162,193116,"06","D",600,"D","1","D","3","D","11","2008"
1931174,193117,"07","D",1500,"D","1","D","2","D","01","2009"
1931182,193118,"06","D",600,"D","2","D","2","D","11","2008"
1931192,193119,"06","D",2100,"D","1","D",,"C","11","2008"
1931202,193120,"05","D",1200,"D","2","D","1","D","01","2009"
1931213,193121,"07","D",600,"D","1","D",,"A","10","2008"
1931213,193121,"07","D",600,"D","1","D",,"A","10","2008"
1931242,193124,"06","D",1800,"D","2","D",,"A","07","2008"
1931262,193126,"05","D",1500,"D","2","D","3","D","09","2008"
1931263,193126,"10","D",120,"D","1","D","3","D","09","2008"
1931282,193128,"05","D",600,"D","2","D","1","D","11","2008"
1931302,193130,"06","D",300,"D","1","D","1","D","12","2008"
1931302,193130,"06","D",600,"D","2","D","1","D","12","2008"
1931352,193135,"05","D",1200,"D","2","D",,"A","08","2008"
1931402,193140,"04","D",1500,"D","2","D","1","D","10","2008"
1931412,193141,"07","D",600,"D","2","D","3","D","09","2008"
1931412,193141,"05","D",1200,"D","1","D","3","D","09","2008"
1931422,193142,"05","D",600,"D","1","D","3","D","09","2008"
1931422,193142,"05","D",600,"D","1","D","3","D","09","2008"
1931433,193143,"06","D",1200,"D","1","D","1","D","11","2008"
1931442,193144,"06","D",600,"D","1","D","3","D","10","2008"
1931442,193144,"05","D",600,"D","1","D","3","D","10","2008"
1931462,193146,"05","D",1200,"D","1","D","1","D","11","2008"
1931472,193147,"06","D",600,"D","1","D","3","D","11","2008"
1931482,193148,"06","D",600,"D","1","D","3","D","12","2008"
1931492,193149,"06","D",300,"D","1","D","1","D","10","2008"
1931503,193150,"04","D",600,"D","1","D","3","D","10","2008"
1931513,193151,"05","D",530,"D","2","D","1","D","10","2008"
1931522,193152,"05","D",600,"D","1","D","3","D","09","2008"
1931532,193153,"06","D",1800,"D","2","D","3","D","11","2008"
1931552,193155,"06","D",1200,"D","2","D","1","D","10","2008"
1931582,193158,"05","D",1800,"D","2","D","2","D","10","2008"
1931592,193159,"05","D",1200,"D","1","D","3","D","10","2008"
1931622,193162,"06","D",1200,"D","1","D","3","D","09","2008"
1931633,193163,"06","D",600,"D","2","D","1","D","12","2008"
1931642,193164,"07","D",300,"D","2","D","3","D","12","2008"
1931642,193164,"07","D",300,"D","1","D","3","D","12","2008"
1931653,193165,"06","D",1200,"D","2","D",,"A","09","2008"
1931662,193166,"05","D",600,"D","1","D","3","D","10","2008"
1931672,193167,"06","D",300,"D","1","D","1","D","11","2008"
1931682,193168,"07","D",300,"D","1","D","3","D","12","2008"
1931693,193169,"07","D",600,"D","1","D","3","D","01","2009"
1931742,193174,"06","D",600,"D","2","D","1","D","10","2008"
1931742,193174,"06","D",600,"D","2","D","1","D","10","2008"
1931742,193174,"06","D",600,"D","2","D","1","D","10","2008"
1931742,193174,"06","D",600,"D","2","D","1","D","10","2008"
1931753,193175,"07","D",300,"D","1","D",,"A","09","2008"
1931762,193176,"06","D",1500,"D","1","D","3","D","12","2008"
1931772,193177,"05","D",300,"D","2","D","2","D","11","2008"
1931782,193178,"06","D",600,"D","1","D","2","D","10","2008"
1931822,193182,"06","D",300,"D","1","D","3","D","10","2008"
1931842,193184,"07","D",1200,"D","1","D","1","D","12","2008"
1931872,193187,"05","D",900,"D","2","D","3","D","11","2008"
1931884,193188,"06","D",600,"D","2","D","1","D","10","2008"
1931885,193188,"08","D",300,"D","2","D","1","D","10","2008"
1931902,193190,"07","D",300,"D","2","D","2","D","11","2008"
1931912,193191,"06","D",600,"D","1","D","2","D","11","2008"
1931925,193192,"05","D",600,"D","2","D","2","D","08","2008"
1931932,193193,"05","D",1200,"D","2","D","2","D","10","2008"
1931942,193194,"05","D",600,"D","2","D",,"A","08","2008"
1932002,193200,"06","D",1800,"D","2","D","2","D","10","2008"
1932022,193202,"07","D",1200,"D","1","D","2","D","12","2008"
1932034,193203,"05","D",600,"D","1","D","3","D","11","2008"
1932082,193208,"05","D",1200,"D","1","D",,"C","10","2008"
1932102,193210,"06","D",600,"D","1","D","3","D","10","2008"
1932112,193211,"06","D",1200,"D","2","D","3","D","11","2008"
1932122,193212,"07","D",300,"D","1","D","3","D","11","2008"
1932132,193213,"06","D",900,"D","1","D","3","D","10","2008"
1932132,193213,"05","D",900,"D","1","D","3","D","10","2008"
1932162,193216,"06","D",600,"D","1","D","1","D","12","2008"
1932202,193220,"08","D",600,"D","1","D","2","D","12","2008"
1932222,193222,"05","D",1200,"D","1","D","3","D","10","2008"
1932233,193223,"06","D",1200,"D","1","D","3","D","11","2008"
1932253,193225,"07","D",300,"D","1","D","3","D","10","2008"
1932262,193226,"05","D",900,"D","2","D",,"A","07","2008"
1932272,193227,"05","D",600,"D","1","D","3","D","09","2008"
1932272,193227,"05","D",600,"D","1","D","3","D","09","2008"
1932282,193228,"04","D",1500,"D","2","D","3","D","10","2008"
1932312,193231,"06","D",1025,"D","1","D",,"C","10","2008"
1932324,193232,"06","D",600,"D","1","D","3","D","12","2008"
1932345,193234,"04","D",1200,"D","2","D","1","D","07","2008"
1932362,193236,"06","D",600,"D","1","D","3","D","11","2008"
1932372,193237,"07","D",1200,"D","1","D","1","D","11","2008"
1932403,193240,"07","D",1200,"D","1","D","1","D","10","2008"
1932415,193241,"07","D",1200,"D","1","D","2","D","09","2008"
1932422,193242,"05","D",600,"D","2","D","2","D","10","2008"
1932432,193243,"05","D",600,"D","2","D","3","D","11","2008"
1932442,193244,"06","D",600,"D","2","D","1","D","11","2008"
1932454,193245,"05","D",1800,"D","2","D",,"A","08","2008"
1932462,193246,"05","D",1800,"D","2","D","1","D","10","2008"
1932482,193248,"05","D",300,"D","2","D","3","D","10","2008"
1932492,193249,"05","D",600,"D","2","D","3","D","11","2008"
1932522,193252,"06","D",1500,"D","1","D","3","D","10","2008"
1932532,193253,"06","D",600,"D","1","D","3","D","10","2008"
1932532,193253,"05","D",600,"D","2","D","3","D","10","2008"
1932542,193254,"05","D",1200,"D","2","D","1","D","09","2008"
1932552,193255,"07","D",600,"D","1","D",,"C","11","2008"
1932562,193256,"07","D",1200,"D","1","D","2","D","12","2008"
1932602,193260,"05","D",300,"D","2","D","3","D","11","2008"
1932614,193261,"04","D",900,"D","1","D",,"A","07","2008"
1932622,193262,"05","D",1800,"D","2","D","1","D","09","2008"
1932643,193264,"04","D",900,"D","1","D","1","D","10","2008"
1932653,193265,"05","D",530,"D","2","D","3","D","11","2008"
1932662,193266,"05","D",900,"D","1","D","3","D","10","2008"
1932682,193268,"07","D",1200,"D","1","D","3","D","12","2008"
1932712,193271,"06","D",400,"D","1","D","1","D","12","2008"
1932722,193272,"07","D",600,"D","1","D","3","D","11","2008"
1932722,193272,"06","D",600,"D","1","D","3","D","11","2008"
1932732,193273,"04","D",1800,"D","2","D","3","D","10","2008"
1932742,193274,"05","D",1200,"D","2","D","3","D","09","2008"
1932752,193275,"05","D",1800,"D","2","D","3","D","09","2008"
1932762,193276,"05","D",2100,"D",,"C",,"C","09","2008"
1932772,193277,"05","D",1200,"D","2","D","3","D","09","2008"
1932772,193277,"06","D",600,"D","1","D","3","D","09","2008"
1932812,193281,"06","D",300,"D","1","D","2","D","11","2008"
1932822,193282,"07","D",1800,"D","1","D","1","D","12","2008"
1932842,193284,"04","D",2100,"D","2","D","3","D","10","2008"
1932852,193285,"05","D",300,"D","1","D","3","D","11","2008"
1932874,193287,"06","D",900,"D","2","D","3","D","11","2008"
1932882,193288,"06","D",1200,"D",,"C","3","D","11","2008"
1932883,193288,"09","D",1200,"D","1","D","3","D","11","2008"
1932895,193289,"06","D",600,"D","2","D","3","D","07","2008"
1932902,193290,"06","D",600,"D","1","D",,"C","12","2008"
1932912,193291,"05","D",1200,"D","2","D","2","D","11","2008"
1932952,193295,"05","D",1500,"D","2","D","1","D","10","2008"
1932973,193297,"07","D",1200,"D","1","D","1","D","10","2008"
1932982,193298,"06","D",300,"D","1","D","3","D","11","2008"
1932993,193299,"06","D",1200,"D","1","D",,"A","08","2008"
1933002,193300,"05","D",1200,"D","2","D","1","D","11","2008"
1933012,193301,"06","D",1200,"D","1","D","2","D","11","2008"
1933033,193303,"06","D",600,"D","1","D","2","D","12","2008"
1933042,193304,"05","D",1200,"D","2","D","1","D","11","2008"
1933052,193305,"06","D",300,"D","1","D","1","D","12","2008"
1933062,193306,"05","D",1200,"D","2","D","3","D","09","2008"
1933062,193306,"05","D",533,"D","2","D","3","D","09","2008"
1933072,193307,"05","D",600,"D","2","D","1","D","10","2008"
1933084,193308,"02","D",300,"D","1","D","3","D","03","2009"
1933095,193309,"06","D",600,"D","1","D","3","D","08","2008"
1933112,193311,"06","D",300,"D","1","D","1","D","02","2009"
1933133,193313,"07","D",300,"D","1","D","1","D","01","2009"
1933142,193314,"06","D",600,"D","1","D","2","D","12","2008"
1933172,193317,"06","D",600,"D","1","D","2","D","09","2008"
1933172,193317,"05","D",300,"D","1","D","2","D","09","2008"
1933192,193319,"05","D",1200,"D","2","D","1","D","09","2008"
1933212,193321,"06","D",804,"D","1","D","3","D","11","2008"
1933232,193323,"06","D",1200,"D","2","D","2","D","01","2009"
1933242,193324,"06","D",600,"D","1","D","3","D","12","2008"
1933254,193325,"07","D",600,"D","2","D","3","D","12","2008"
1933262,193326,"06","D",600,"D","1","D",,"A","07","2008"
1933272,193327,"05","D",2100,"D","2","D","3","D","09","2008"
1933282,193328,"07","D",600,"D","1","D","1","D","11","2008"
1933312,193331,"05","D",1200,"D","2","D","3","D","11","2008"
1933323,193332,"06","D",1200,"D","1","D","1","D","11","2008"
1933342,193334,"06","D",1500,"D","2","D","3","D","10","2008"
1933362,193336,"06","D",1200,"D","2","D",,"C","11","2008"
1933372,193337,"05","D",1500,"D","2","D","3","D","10","2008"
1933382,193338,"08","D",1200,"D","1","D","3","D","12","2008"
1933402,193340,"06","D",300,"D","2","D","3","D","11","2008"
1933412,193341,"07","D",300,"D","1","D","1","D","11","2008"
1933413,193341,"10","D",300,"D","1","D","1","D","11","2008"
1933433,193343,"06","D",300,"D","2","D","3","D","12","2008"
1933493,193349,"06","D",1200,"D","1","D","3","D","03","2009"
1933505,193350,"06","D",1200,"D","1","D","3","D","07","2008"
1933515,193351,"06","D",1730,"D","1","D","3","D","07","2008"
1933522,193352,"05","D",580,"D","2","D",,"C","10","2008"
1933534,193353,"06","D",900,"D","1","D","3","D","10","2008"
1933542,193354,"06","D",600,"D","1","D","1","D","10","2008"
1933552,193355,"05","D",600,"D","2","D","3","D","09","2008"
1933562,193356,"06","D",600,"D","1","D","1","D","12","2008"
1933574,193357,"06","D",300,"D","2","D","3","D","12","2008"
1933583,193358,"06","D",1500,"D","1","D","3","D","11","2008"
1933592,193359,"06","D",600,"D","1","D",,"A","07","2008"
1933602,193360,"06","D",1200,"D","1","D","3","D","11","2008"
1933622,193362,"05","D",600,"D","1","D","3","D","10","2008"
1933645,193364,"05","D",1200,"D","2","D","3","D","08","2008"
1933645,193364,"06","D",900,"D","1","D","3","D","08","2008"
1933673,193367,"07","D",300,"D","1","D","3","D","10","2008"
1933682,193368,"06","D",600,"D","1","D","1","D","11","2008"
1933702,193370,"06","D",1200,"D","1","D","2","D","10","2008"
1933732,193373,"05","D",600,"D","1","D","3","D","11","2008"
1933762,193376,"06","D",1200,"D","2","D","3","D","12","2008"
1933772,193377,"06","D",1200,"D","1","D",,"A","08","2008"
1933772,193377,"06","D",600,"D","1","D",,"A","08","2008"
1933782,193378,"06","D",1200,"D","2","D","3","D","02","2009"
1933793,193379,"07","D",1200,"D","1","D","1","D","11","2008"
1933802,193380,"04","D",600,"D","1","D","1","D","10","2008"
1933812,193381,"05","D",1200,"D","2","D",,"C","09","2008"
1933862,193386,"05","D",1500,"D","2","D","1","D","11","2008"
1933893,193389,"09","D",300,"D","1","D","2","D","01","2009"
1933902,193390,"06","D",1200,"D","1","D","3","D","09","2008"
1933912,193391,"06","D",623,"D","1","D","3","D","11","2008"
1933932,193393,"07","D",214,"D","1","D","2","D","12","2008"
1933942,193394,"05","D",1200,"D","2","D","3","D","09","2008"
1933952,193395,"07","D",600,"D","1","D","3","D","12","2008"
1933963,193396,"10","D",1020,"D","1","D",,"C","02","2009"
1933992,193399,"06","D",600,"D","1","D","3","D","10","2008"
1934004,193400,"06","D",700,"D","1","D",,"A","07","2008"
1934013,193401,"07","D",1200,"D","1","D","3","D","01","2009"
