"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_"
"20123",2530983,37,0,"5","02","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",12,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20123",2531023,52,0,"5","01","D","100","D",.,"A","3","D","07","D","2011","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531033,37,0,"5","01","D","100","D",.,"A","3","D",,"C","2006","D",.,"A",.,"A",.,"A",350,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531033,38,0,"5","02","D","300","D",.,"A","3","D",,"C","2003","D",.,"A",.,"A",.,"A",4500,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2531043,34,0,"5","01","D","100","D",.,"A","3","D","03","D","2006","D",.,"A",.,"A",.,"A",1715,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531063,71,0,"5","01","D","100","D",.,"A","3","D","05","D","1961","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531063,72,0,"5","02","D","300","D",.,"A","3","D","04","D","1998","D",.,"A",.,"A",.,"A",900,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2531063,73,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20123",2531063,74,0,"5","04","D","300","D",.,"A","3","D","05","D","2004","D",.,"A",.,"A",.,"A",45,"F","1","D",4,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20123",2531173,41,0,"1","01","D","100","D",.,"A","3","D","01","D","1990","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531193,30,0,"5","01","D","100","D",.,"A","3","D","03","D","1960","D",.,"A",.,"A",.,"A",2107,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531213,42,0,"5","01","D","100","D",.,"A","3","D","12","D","1998","D",.,"A",.,"A",.,"A",6900,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20123",2531223,31,0,"5","01","D","100","D",.,"A","3","D","06","D","1996","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531273,31,0,"5","01","D","100","D",.,"A","3","D","11","D","1965","D",.,"A",.,"A",.,"A",4658,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531273,32,0,"5","02","D","300","D",.,"A","3","D","07","D","1985","D",.,"A",.,"A",.,"A",2952,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2531303,66,0,"5","01","D","100","D",.,"A","3","D","09","D","1989","D",.,"A",.,"A",.,"A",3762,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531313,28,0,"5","01","D","100","D",.,"A","3","D","05","D","1992","D",.,"A",.,"A",.,"A",3200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531323,45,0,"5","01","D","100","D",.,"A","3","D","03","D","1997","D",.,"A",.,"A",.,"A",7015,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531353,62,0,"5","01","D","100","D",.,"A","3","D","01","D","2011","D",290000,"D",70000,"D",0,"D",4100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20123",2531415,54,0,"5","01","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",288,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2531423,21,0,"5","01","D","100","D",.,"A","3","D","03","D","2012","D",200000,"D",.,"C",.,"C",1098,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20123",2531453,33,0,"5","01","D","100","D",.,"A","3","D","07","D","2005","D",.,"A",.,"A",.,"A",360,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531473,51,0,"5","01","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20123",2531493,19,0,"5","01","D","100","D",.,"A","3","D","11","D","2008","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531533,25,0,"1","01","D","100","D",.,"A","1","D","09","D","2009","D",.,"A",.,"A",.,"A",7000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531553,27,0,"5","01","D","100","D",.,"A","3","D","08","D","2008","D",.,"A",.,"A",.,"A",1919,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531583,34,0,"5","01","D","100","D",.,"A","3","D",,"C","1990","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531603,35,0,"5","01","D","100","D",.,"A","3","D","03","D","1991","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531603,36,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20123",2531603,37,0,"5","03","D","300","D",.,"A","1","D","01","D","2004","D",.,"A",.,"A",.,"A",535,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20123",2531633,44,0,"5","01","D","100","D",0.25,"D","3","D","09","D","2006","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531633,45,0,"5","02","D","400","D",.,"A","3","D","04","D","1990","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2531633,46,0,"5","03","D","400","D",.,"A","3","D","09","D","2006","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2531653,30,0,"5","01","D","100","D",.,"A","3","D","08","D","1998","D",.,"A",.,"A",.,"A",1236,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531653,31,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20123",2531653,32,0,"5","03","D","500","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2531743,31,0,"5","01","D","100","D",.,"A","1","D","10","D","2006","D",.,"A",.,"A",.,"A",1450,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531763,36,0,"5","01","D","100","D",.,"A","3","D","12","D","1984","D",.,"A",.,"A",.,"A",1400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531783,56,0,"5","01","D","100","D",.,"A","3","D","07","D","1980","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531833,29,0,"5","01","D","100","D",.,"A","3","D","12","D","2004","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531833,30,0,"5","02","D","400","D",.,"A","3","D","01","D","2004","D",.,"A",.,"A",.,"A",1000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2531843,28,0,"5","01","D","100","D",.,"A","3","D","05","D","1987","D",.,"A",.,"A",.,"A",6800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531843,29,0,"5","02","D","300","D",.,"A","1","D",,"C","1994","D",.,"A",.,"A",.,"A",1900,"D","1","D",9,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20123",2531843,30,0,"5","03","D","300","D",.,"A","1","D",,"C","1994","D",.,"A",.,"A",.,"A",1700,"D","1","D",9,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20123",2531843,31,0,"5","04","D","300","D",.,"A","1","D",,"C","1994","D",.,"A",.,"A",.,"A",2000,"D","1","D",9,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20123",2531863,48,0,"5","01","D","100","D",.,"A","3","D","03","D","2011","D",.,"A",.,"A",.,"A",1690,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531913,32,0,"1","01","D","100","D",.,"A","3","D","05","D","2011","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531913,33,0,"1","02","D","200","D",.,"A","3","D","04","D","2011","D",.,"A",.,"A",.,"A",1039,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2531923,62,0,"5","01","D","100","D",.,"A","3","D","08","D","2008","D",.,"A",.,"A",.,"A",6000,"F",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20123",2531923,63,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20123",2531933,38,0,"5","01","D","100","D",.,"A","3","D","08","D","1996","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531943,33,0,"5","01","D","100","D",.,"A","3","D","04","D","1985","D",.,"A",.,"A",.,"A",870,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531973,33,0,"5","01","D","100","D",.,"A","3","D","05","D","1965","D",.,"A",.,"A",.,"A",975,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2531983,48,0,"5","01","D","100","D",.,"A","3","D","05","D","1991","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532003,55,0,"5","01","D","100","D",.,"A","3","D","05","D","1996","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532033,55,0,"5","01","D","100","D",.,"A","3","D","02","D","1970","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532123,29,0,"5","01","D","100","D",.,"A","3","D","07","D","2007","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532163,47,0,"5","01","D","100","D",.,"A","3","D","01","D","1996","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532183,56,0,"5","01","D","100","D",.,"A","3","D","06","D","2000","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532193,18,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",760,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532243,51,0,"5","01","D","100","D",.,"A","3","D","03","D","2007","D",.,"A",.,"A",.,"A",6600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532243,52,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20123",2532243,53,0,"5","03","D","400","D",.,"A","3","D","11","D","2005","D",.,"A",.,"A",.,"A",660,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2532243,54,0,"5","04","D","300","D",0.25,"D","3","D","04","D","2012","D",27000,"D",2000,"D",700,"D",900,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A","2","D",,"A"
"20123",2532253,28,0,"5","01","D","100","D",.,"A","3","D","05","D","2005","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532273,47,0,"5","01","D","100","D",.,"A","3","D","07","D","1997","D",.,"A",.,"A",.,"A",6883,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532283,51,0,"5","01","D","100","D",.,"A","3","D","12","D","1997","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532383,19,0,"5","01","D","100","D",.,"A","3","D","01","D","1961","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532413,51,0,"5","01","D","100","D",.,"A","3","D","02","D","1998","D",.,"A",.,"A",.,"A",4040,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532433,30,0,"5","01","D","100","D",.,"A","3","D","12","D","2003","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532443,31,0,"5","01","D","100","D",.,"A","3","D","02","D","2010","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532453,53,0,"5","01","D","100","D",.,"A","3","D","02","D","2009","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532453,54,0,"5","02","D","400","D",.,"A","3","D",,"C","2008","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2532453,55,0,"5","03","D","400","D",.,"A","3","D",,"C","2008","D",.,"A",.,"A",.,"A",125,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2532463,46,0,"5","01","D","100","D",.,"A","3","D","02","D","1992","D",.,"A",.,"A",.,"A",2958,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532473,35,0,"5","01","D","500","D",.,"A","3","D","05","D","2000","D",.,"A",.,"A",.,"A",742,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2532493,25,0,"5","01","D","100","D",.,"A","3","D","02","D","2003","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532523,30,0,"5","01","D","100","D",.,"A","3","D","08","D","2010","D",.,"A",.,"A",.,"A",3403,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532533,40,0,"5","01","D","100","D",.,"A","1","D","09","D","2007","D",.,"A",.,"A",.,"A",9600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532543,41,0,"5","01","D","100","D",.,"A","3","D","05","D","2001","D",.,"A",.,"A",.,"A",2900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532593,58,0,"5","01","D","100","D",.,"A","3","D",,"C","1994","D",.,"A",.,"A",.,"A",328,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532593,59,0,"5","02","D","500","D",.,"A","3","D",,"C","2005","D",.,"A",.,"A",.,"A",270,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2532653,32,0,"5","01","D","100","D",0.2,"D","3","D","06","D","2005","D",.,"A",.,"A",.,"A",1440,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D"
"20123",2532693,16,0,"1","01","D","100","D",.,"A","3","D","07","D","2012","D",55000,"D",14410,"D",2337,"F",700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20123",2532783,57,0,"5","01","D","100","D",.,"A","3","D","12","D","2001","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532783,58,0,"5","02","D","400","D",.,"A","3","D","09","D","2009","D",.,"A",.,"A",.,"A",1335,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2532783,59,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20123",2532793,37,0,"5","01","D","100","D",.,"A","3","D","10","D","2002","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532813,51,0,"5","01","D","100","D",.,"A","3","D","05","D","2000","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532813,52,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20123",2532813,53,0,"5","03","D","300","D",.,"A","3","D","06","D","2010","D",.,"A",.,"A",.,"A",500,"D","2","D",.,"A",,"A",.,"A","1","D",.,"C",,"A",,"A"
"20123",2532813,54,0,"5","04","D","400","D",.,"A","3","D","06","D","1985","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2532823,25,0,"5","01","D","100","D",.,"A","3","D","03","D","1985","D",.,"A",.,"A",.,"A",490,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532853,33,0,"5","01","D","100","D",.,"A","3","D","05","D","2001","D",.,"A",.,"A",.,"A",5300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532883,34,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",3930,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532903,51,0,"5","01","D","100","D",.,"A","1","D","09","D","2004","D",.,"A",.,"A",.,"A",1142,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2532973,44,0,"5","01","D","100","D",.,"A","3","D","07","D","1994","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533003,25,0,"5","01","D","100","D",.,"A","3","D","06","D","1965","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533113,32,0,"5","01","D","100","D",.,"A","1","D","04","D","2009","D",.,"A",.,"A",.,"A",4400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533133,24,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",278,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533143,48,0,"5","01","D","100","D",.,"A","3","D","06","D","1977","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533173,36,0,"5","01","D","100","D",.,"A","3","D","10","D","2001","D",.,"A",.,"A",.,"A",5600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533183,39,0,"5","01","D","300","D",.,"A","1","D","06","D","2011","D",.,"A",.,"A",.,"A",580,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2533183,40,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20123",2533183,42,0,"5","04","D","200","D",.,"A","3","D","05","D","2011","D",.,"A",.,"A",.,"A",4200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2533193,33,0,"5","01","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",60,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20123",2533213,25,0,"5","01","D","100","D",.,"A","3","D",,"C","1987","D",.,"A",.,"A",.,"A",3250,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533273,46,0,"5","01","D","100","D",.,"A","3","D","06","D","1999","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533323,44,0,"5","01","D","100","D",.,"A","3","D","10","D","2009","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533353,38,0,"5","01","D","100","D",.,"A","3","D","03","D","1982","D",.,"A",.,"A",.,"A",1691,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533363,25,0,"5","01","D","500","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2533373,23,0,"1","01","D","300","D",.,"A","1","D",,"C",,"C",.,"A",.,"A",.,"A",2000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2533403,33,0,"5","01","D","400","D",.,"A","3","D","03","D","2001","D",.,"A",.,"A",.,"A",40,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2533403,34,0,"5","02","D","400","D",.,"A","3","D","03","D","2001","D",.,"A",.,"A",.,"A",20,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2533443,31,0,"5","01","D","100","D",.,"A","3","D","10","D","1988","D",.,"A",.,"A",.,"A",932,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20123",2533453,43,0,"5","01","D","100","D",.,"A","3","D","03","D","1989","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533523,41,0,"5","01","D","100","D",.,"A","3","D","11","D","2004","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533523,42,0,"5","02","D","400","D",.,"A","3","D","11","D","2004","D",.,"A",.,"A",.,"A",500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2533523,43,0,"5","03","D","400","D",.,"A","3","D","11","D","2004","D",.,"A",.,"A",.,"A",1000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2533593,24,0,"5","01","D","100","D",.,"A","3","D","04","D","1965","D",.,"A",.,"A",.,"A",2000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533613,30,0,"5","01","D","100","D",.,"A","3","D","04","D","1987","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533633,31,0,"5","01","D","100","D",.,"A","3","D","10","D","1971","D",.,"A",.,"A",.,"A",971,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533633,32,0,"5","02","D","400","D",.,"A","3","D","03","D","1975","D",.,"A",.,"A",.,"A",258,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2533653,19,0,"5","01","D","100","D",.,"A","3","D","11","D","2006","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533673,30,0,"5","01","D","100","D",.,"A","3","D","04","D","2004","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533683,32,0,"5","01","D","100","D",.,"A","3","D","01","D","1989","D",.,"A",.,"A",.,"A",3464,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533724,29,0,"1","01","D","100","D",.,"A","3","D","06","D","2012","D",182000,"D",1500,"D",15000,"D",5400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20123",2533753,28,0,"5","01","D","100","D",.,"A","3","D","12","D","1996","D",.,"A",.,"A",.,"A",1557,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533763,24,0,"5","01","D","100","D",.,"A","3","D","11","D","2011","D",.,"A",.,"A",.,"A",1695,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533773,25,0,"5","01","D","100","D",.,"A","3","D","11","D","2002","D",.,"A",.,"A",.,"A",15460,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533823,29,0,"1","01","D","100","D",.,"A","3","D","12","D","1983","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533823,30,0,"1","02","D","400","D",.,"A","3","D",,"C","1980","D",.,"A",.,"A",.,"A",80,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20123",2533833,24,0,"5","01","D","100","D",.,"A","3","D","03","D","1996","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533843,39,0,"5","01","D","100","D",.,"A","3","D","12","D","2010","D",.,"A",.,"A",.,"A",4440,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533903,21,0,"1","01","D","100","D",.,"A","3","D","11","D","1997","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2533913,58,0,"5","01","D","100","D",.,"A","3","D","02","D","1999","D",.,"A",.,"A",.,"A",15460,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2534023,75,0,"5","01","D","100","D",.,"A","3","D","03","D","2008","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2534043,43,0,"5","01","D","100","D",.,"A","3","D","12","D","2009","D",.,"A",.,"A",.,"A",15460,"V",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2534083,23,0,"5","01","D","100","D",0.2,"D","3","D","10","D","2002","D",.,"A",.,"A",.,"A",1440,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20123",2534133,37,0,"5","01","D","100","D",.,"A","3","D","03","D","2002","D",.,"A",.,"A",.,"A",15460,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
