"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MINAPPLY","MINA_PLY","GFTCMIN","GFTCMIN_","MIN_MO","MIN_MO_","MINPURX","MINPURX_","MINRENTX","MINR_NTX","MNAPPL1","MNAPPL1_","MNAPPL2","MNAPPL2_","MNAPPL3","MNAPPL3_","MNAPPL4","MNAPPL4_","MNAPPL5","MNAPPL5_","MNAPPL6","MNAPPL6_","MNAPPL7","MNAPPL7_","MNAPPL8","MNAPPL8_","MNAPPL9","MNAPPL9_","INSTLSCR","INST_SCR"
"20094",2025493,1,0,"1","480","D","1","D","09","D",11,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025543,1,0,"1","310","D","1","D","10","D",500,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025565,1,0,"1","240","D","1","D","11","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025593,1,0,"1","230","D","1","D","09","D",19,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025593,2,0,"2","230","D","1","D","07","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025643,1,0,"1","660","D","1","D","08","D",48,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025643,2,0,"1","395","D","3","D","09","D",118,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025673,1,0,"1","240","D","1","D","07","D",33,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025673,2,0,"1","500","D","1","D","07","D",21,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025693,1,0,"2","230","D","1","D","09","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025713,1,0,"1","750","D","1","D","10","D",79,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025754,1,0,"1","270","D","1","D","09","D",108,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025754,2,0,"1","430","D","1","D","07","D",280,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2025773,1,0,"1","230","D","1","D","08","D",431,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025773,2,0,"1","240","D","3","D","07","D",54,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025773,3,0,"1","240","D","1","D","07","D",54,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025773,4,0,"1","365","D","3","D","08","D",354,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2025773,5,0,"1","750","D","3","D","08","D",52,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025773,6,0,"1","470","D","1","D","09","D",108,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025773,7,0,"1","470","D","1","D","09","D",345,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025813,1,0,"2","660","D","1","D","08","D",6,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025843,1,0,"2","660","D","1","D","09","D",250,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025853,1,0,"1","640","D","1","D","09","D",75,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2025883,1,0,"1","470","D","1","D","09","D",55,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025883,2,0,"1","470","D","1","D","09","D",47,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025883,3,0,"1","470","D","1","D","09","D",21,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025883,4,0,"1","470","D","1","D","09","D",210,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025893,1,0,"1","640","D","3","D","09","D",229,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2025903,1,0,"1","650","D","1","D","11","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025933,1,0,"1","230","D","1","D","08","D",41,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025933,2,0,"1","660","D","1","D","09","D",194,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025933,3,0,"1","300","D","1","D","09","D",324,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025933,4,0,"1","750","D","1","D","08","D",86,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025933,5,0,"1","490","D","1","D","09","D",216,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025973,2,0,"1","230","D","2","D",,"A",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025973,3,0,"1","750","D","1","D","08","D",15,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2025973,4,0,"1","470","D","1","D","08","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026003,1,0,"1","660","D","1","D","09","D",95,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026003,2,0,"1","480","D","1","D","08","D",94,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026044,1,0,"1","240","D","1","D","10","D",11,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026044,2,0,"1","540","D","1","D","11","D",63,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026093,1,0,"1","460","D","2","D",,"A",.,"A",106,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026093,2,0,"1","460","D","1","D","09","D",24,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026093,3,0,"1","460","D","1","D","09","D",11,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026093,4,0,"1","460","D","1","D","10","D",6,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026103,1,0,"1","270","D","1","D","10","D",31,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026103,2,0,"1","300","D","1","D","10","D",155,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026123,1,0,"1","540","D","1","D","08","D",80,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026173,1,0,"1","230","D","1","D","08","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026173,2,0,"1","650","D","1","D","09","D",29,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026173,3,0,"1","660","D","1","D","09","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026173,4,0,"1","460","D","2","D",,"A",.,"A",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026173,5,0,"1","460","D","1","D","09","D",6,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026173,6,0,"1","750","D","1","D","09","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026185,1,0,"1","750","D","1","D","08","D",45,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026185,2,0,"2","750","D","1","D","08","D",13,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026193,1,0,"1","320","D","1","D","07","D",214,"F",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026193,2,0,"1","500","D","1","D","08","D",13,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026193,3,0,"2","500","D","1","D","07","D",86,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026213,2,0,"1","750","D","1","D","09","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026233,1,0,"1","250","D","1","D","10","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026233,2,0,"2","395","D","1","D","09","D",149,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026243,2,0,"1","640","D","1","D","09","D",350,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2026243,3,0,"1","300","D","1","D","11","D",140,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026323,1,0,"1","400","D","1","D","10","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026373,1,0,"1","350","D","1","D","11","D",43,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026403,1,0,"1","650","D","1","D","10","D",807,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026403,2,0,"1","650","D","1","D","11","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026403,3,0,"1","390","D","1","D","09","D",107,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026433,1,0,"1","365","D","1","D","07","D",1200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2026455,2,0,"1","660","D","1","D","11","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026513,1,0,"1","470","D","1","D","09","D",43,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026533,1,0,"1","660","D","1","D","10","D",137,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026613,1,0,"1","640","D","1","D","10","D",1453,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2026613,2,0,"1","660","D","1","D","09","D",339,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026613,3,0,"1","320","D","1","D","10","D",161,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026613,4,0,"1","320","D","1","D","09","D",879,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026613,5,0,"1","330","D","1","D","10","D",33,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026613,6,0,"1","330","D","1","D","08","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026613,7,0,"1","500","D","1","D","09","D",209,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026613,8,0,"1","530","D","1","D","10","D",2975,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026613,9,0,"1","500","D","1","D","09","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026653,1,0,"1","650","D","1","D","11","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026653,2,0,"1","390","D","1","D","11","D",65,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026693,1,0,"1","620","D","1","D","11","D",106,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026693,2,0,"1","650","D","1","D","10","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026713,1,0,"1","660","D","1","D","09","D",212,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026713,2,0,"1","330","D","1","D","09","D",8,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026713,3,0,"1","390","D","1","D","11","D",105,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026713,4,0,"1","470","D","1","D","11","D",27,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026733,1,0,"1","480","D","1","D","09","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026753,1,0,"1","300","D","1","D","09","D",432,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026753,2,0,"1","430","D","1","D","09","D",421,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2026753,3,0,"1","750","D","1","D","09","D",38,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026753,4,0,"1","470","D","1","D","10","D",37,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026804,1,0,"1","395","D","1","D","11","D",215,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026834,1,0,"2","365","D","1","D","09","D",1800,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20094",2026893,1,0,"1","660","D","1","D","10","D",96,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026893,2,0,"1","390","D","1","D","08","D",339,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026893,3,0,"1","390","D","1","D","09","D",411,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026893,4,0,"1","390","D","1","D","10","D",205,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026913,2,0,"1","395","D","1","D","11","D",187,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026913,3,0,"1","395","D","1","D","11","D",138,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026933,1,0,"1","320","D","1","D","11","D",80,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026933,2,0,"1","300","D","1","D","11","D",60,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2026963,1,0,"1","750","D","1","D","10","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027003,1,0,"1","500","D","1","D","11","D",21,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027013,1,0,"1","430","D","1","D","11","D",37,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027063,1,0,"1","260","D","1","D","08","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027103,1,0,"1","650","D","1","D","09","D",75,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027103,2,0,"1","800","D","1","D","07","D",.,"H",.,"A","270","D","260","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027103,2,1,"1","270","D","1","D","07","D",203,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027103,2,2,"1","260","D","1","D","07","D",325,"E",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027143,1,0,"1","700","D","1","D","11","D",217,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027143,2,0,"1","320","D","1","D","11","D",271,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027143,3,0,"1","320","D","1","D","10","D",214,"F",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027143,4,0,"1","390","D","1","D","09","D",217,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027223,1,0,"1","470","D","1","D","09","D",300,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027223,2,0,"1","470","D","1","D","10","D",900,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027253,1,0,"1","650","D","1","D","08","D",86,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027293,1,0,"1","230","D","1","D","09","D",49,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027293,2,0,"1","650","D","1","D","10","D",175,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027293,3,0,"1","365","D","1","D","10","D",1348,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027293,4,0,"1","390","D","1","D","09","D",154,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027293,5,0,"1","440","D","1","D","09","D",45,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027293,6,0,"1","365","D","1","D","10","D",300,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027293,7,0,"1","750","D","1","D","10","D",36,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027303,1,0,"1","570","D","1","D","07","D",19,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027313,1,0,"1","700","D","1","D","11","D",225,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027333,1,0,"1","270","D","1","D","09","D",208,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027333,2,0,"1","570","D","1","D","08","D",142,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027343,1,0,"1","260","D","1","D","09","D",100,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027343,2,0,"1","660","D","1","D","07","D",40,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027384,2,0,"1","230","D","1","D","11","D",85,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027384,3,0,"1","700","D","1","D","11","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027384,4,0,"1","365","D","1","D","11","D",634,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027393,1,0,"1","640","D","1","D","10","D",500,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027393,2,0,"1","660","D","1","D","10","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027393,3,0,"1","660","D","1","D","10","D",50,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027423,1,0,"2","470","D","1","D","07","D",93,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027453,1,0,"1","240","D","1","D","07","D",38,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027473,1,0,"1","330","D","1","D","09","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027503,1,0,"1","650","D","1","D","10","D",43,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027573,1,0,"2","300","D","1","D","09","D",866,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027573,2,0,"2","300","D","1","D","09","D",108,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027613,1,0,"1","750","D","1","D","10","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027623,1,0,"2","660","D","1","D","09","D",104,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027623,2,0,"2","470","D","1","D","09","D",137,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027633,1,0,"1","660","D","1","D","09","D",32,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027643,1,0,"1","240","D","1","D","11","D",38,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027643,2,0,"1","240","D","1","D","11","D",139,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027643,3,0,"1","620","D","1","D","11","D",91,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027643,4,0,"1","640","D","1","D","11","D",469,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027643,5,0,"1","700","D","1","D","11","D",215,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027643,6,0,"1","700","D","1","D","11","D",107,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027643,7,0,"1","300","D","1","D","11","D",86,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027643,8,0,"1","750","D","1","D","11","D",22,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027643,9,0,"1","750","D","1","D","11","D",11,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027693,1,0,"1","230","D","1","D","09","D",16,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027693,2,0,"1","260","D","1","D","09","D",208,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027704,1,0,"1","650","D","1","D","09","D",53,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027733,1,0,"1","640","D","1","D","08","D",13,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027875,1,0,"1","230","D","1","D","09","D",66,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027875,2,0,"1","230","D","1","D","09","D",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027875,3,0,"1","640","D","1","D","08","D",600,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027875,4,0,"1","640","D","1","D","08","D",2608,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027875,5,0,"1","310","D","1","D","07","D",160,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027875,6,0,"1","330","D","1","D","07","D",12,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027875,7,0,"1","440","D","1","D","08","D",31,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027875,8,0,"1","750","D","1","D","09","D",25,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027875,9,0,"1","480","D","1","D","07","D",18,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027875,10,0,"1","540","D","1","D","08","D",400,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027875,11,0,"1","540","D","1","D","08","D",110,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20094",2027883,1,0,"1","640","D","1","D","10","D",9,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20094",2027883,2,0,"1","460","D","3","D","11","D",20,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
